repr_time,n_stations,stations,drop_mean,drop_max,A_complex_mean,A_complex_max
2018-01-01 15:48:00,1,INVK,4.077303086807244,4.077303086807244,5.525708607583369,5.525708607583369
2018-01-02 19:30:00,1,JUNG1,4.764505836597211,4.92580463644382,6.694942198821236,8.011325891761555
2018-01-04 16:48:00,1,JUNG1,3.1671720168494124,3.1671720168494124,6.4179188905478215,6.4179188905478215
2018-01-10 10:09:00,2,"INVK,JUNG1",2.8602416575861764,3.329036052447279,5.558226131118685,6.310480841552357
2018-01-12 12:04:00,1,APTY,3.209376374930128,3.209376374930128,6.366117366890058,6.366117366890058
2018-01-15 07:28:00,1,MXCO,3.0173959186713337,3.0173959186713337,5.828021525234871,5.828021525234871
2018-01-16 15:50:00,1,INVK,2.7049647352946087,2.7049647352946087,5.301008109452187,5.301008109452187
2018-01-19 08:52:00,1,INVK,3.071606553394483,3.0779309254023706,4.788216544839867,5.5904145959144875
2018-01-30 03:04:00,1,MXCO,2.715965546673028,2.715965546673028,5.470556486222275,5.470556486222275
2018-02-04 22:22:00,1,OULU,6.289521124563979,6.348794966241198,6.260179353711833,6.48056306827328
2018-02-05 18:48:00,1,AATB,2.6440268061876564,2.6440268061876564,6.427255926084908,6.427255926084908
2018-02-07 01:20:00,1,LMKS,2.8698972965651497,2.8698972965651497,6.08016571813123,6.08016571813123
2018-02-09 09:28:00,1,INVK,3.229863476005313,3.229863476005313,5.679828934741144,5.679828934741144
2018-02-19 17:28:00,1,OULU,4.427894678394541,4.427894678394541,6.492770904723811,6.492770904723811
2018-02-20 20:08:00,1,APTY,2.53944370613843,2.53944370613843,5.590377925506613,5.590377925506613
2018-02-24 09:08:00,1,APTY,3.80680482517369,3.80680482517369,5.622632658429926,5.622632658429926
2018-02-25 19:48:00,1,INVK,3.6593389034484134,3.6593389034484134,5.138913056024367,5.138913056024367
2018-02-27 23:04:00,2,"APTY,OULU",4.084201133026823,5.120636174794058,5.55110178607705,6.2719757072618405
2018-03-01 02:02:00,1,OULU,4.911680486033902,4.911680486033902,5.589544359944159,5.589544359944159
2018-03-04 01:54:00,1,OULU,4.250708844423182,4.250708844423182,5.297195993275909,5.297195993275909
2018-03-06 00:14:00,1,KERG,3.3431174634406498,3.3431174634406498,4.549727120507788,4.549727120507788
2018-03-13 16:32:00,1,INVK,3.1507446440269433,3.1507446440269433,5.69572469295117,5.69572469295117
2018-03-20 12:09:00,2,"APTY,MXCO",3.8055549441266217,3.957647212614964,4.915076919331846,5.525198872064644
2018-03-23 05:22:00,1,INVK,3.502256850053206,3.502256850053206,5.598666300581133,5.598666300581133
2018-03-25 10:44:00,1,AATB,2.369724223328524,2.369724223328524,4.329584154300287,4.329584154300287
2018-03-27 01:38:00,1,NEWK,6.32896136275209,6.4001790976943145,6.82733381719302,7.643803315564686
2018-03-27 18:12:00,1,NEWK,5.806534108772254,5.91473011713173,6.662209674089277,7.824454032884301
2018-03-30 23:36:00,1,LMKS,2.155981002228135,2.155981002228135,5.564378918468705,5.564378918468705
2018-04-09 05:12:00,1,LMKS,2.6011270187413067,2.6011270187413067,11.685481401359432,11.685481401359432
2018-04-09 23:22:00,1,APTY,3.2156363249814137,3.2156363249814137,5.876979295567743,5.876979295567743
2018-04-12 02:20:00,1,OULU,5.227160794351623,5.227160794351623,4.893587381416589,4.893587381416589
2018-04-15 11:10:00,1,LMKS,2.244182469944275,2.2602598999784798,5.9403008388193586,6.243995015044289
2018-04-16 20:26:00,1,APTY,3.9264611898070747,3.9264611898070747,6.21714317608128,6.21714317608128
2018-04-18 13:30:00,1,MXCO,3.932925860720171,3.932925860720171,4.393013018905123,4.393013018905123
2018-04-21 05:26:00,1,LMKS,2.310192081226981,2.310192081226981,5.731925414847501,5.731925414847501
2018-04-24 01:20:00,1,APTY,3.1085805631925685,3.1085805631925685,6.554951459062987,6.554951459062987
2018-04-25 03:26:00,1,MXCO,3.288606321340595,3.288606321340595,5.082600767485927,5.082600767485927
2018-05-01 20:18:00,1,APTY,3.675435171708427,3.675435171708427,7.597115317610261,7.597115317610261
2018-05-11 09:14:00,1,APTY,3.1324093324332716,3.1324093324332716,6.16350121978646,6.16350121978646
2018-05-13 21:34:00,1,APTY,3.650802566751577,3.650802566751577,7.138566584813193,7.138566584813193
2018-05-17 04:22:00,1,MXCO,8.842508179072736,8.842508179072736,9.307618539064189,9.307618539064189
2018-05-31 23:12:00,1,MXCO,14.827172578774343,14.827172578774343,5.43528425780071,5.43528425780071
2018-06-01 15:22:00,1,MXCO,14.940408626560725,14.940408626560725,24.92432897473264,24.92432897473264
2018-06-11 03:08:00,1,MXCO,8.005531729149181,8.005531729149181,9.385128629841558,9.385128629841558
2018-06-18 13:52:00,1,NEWK,14.68817583442174,15.35111738988039,6.650703786951533,7.812681101146243
2018-06-19 02:00:00,1,KERG,3.0710985840244454,3.0710985840244454,4.498101268441541,4.498101268441541
2018-06-22 04:56:00,1,JUNG1,2.5947891850892484,2.5947891850892484,5.453841410060798,5.453841410060798
2018-06-24 20:30:00,1,APTY,3.251347079662005,3.251347079662005,5.237629980954557,5.237629980954557
2018-07-02 05:42:00,1,MXCO,11.954553642131954,11.954553642131954,10.083280163772404,10.083280163772404
2018-07-10 05:26:00,2,"INVK,JUNG1",3.5332567571912374,3.7631059587854043,5.251635830073737,6.2443345787866935
2018-07-13 01:20:00,1,APTY,3.592480556642389,3.592480556642389,5.687232443454371,5.687232443454371
2018-07-16 02:00:00,1,JUNG1,2.7213664957167447,2.7213664957167447,5.704292783269459,5.704292783269459
2018-07-17 08:30:00,1,MXCO,3.164391650284298,3.164391650284298,5.328952808517035,5.328952808517035
2018-07-22 12:10:00,1,MXCO,3.4248211018866543,3.4248211018866543,4.562055039376768,4.562055039376768
2018-07-24 23:10:00,2,"JUNG1,KERG",3.394495955486372,3.4934579432390613,5.193310231914952,5.663595322849615
2018-07-31 20:38:00,1,JUNG1,3.4081284819686544,3.4081284819686544,5.051854097096549,5.051854097096549
2018-08-04 19:44:00,1,JUNG1,2.6047765377061256,2.6047765377061256,4.592248792104747,4.592248792104747
2018-08-05 21:10:00,2,"KERG,MXCO",2.9596492264172065,3.2058723865591556,6.503047130233005,12.113490345727259
2018-08-08 06:44:00,1,MXCO,3.3484893361073667,3.3484893361073667,5.277486211500697,5.277486211500697
2018-08-09 00:16:00,1,INVK,3.0812750861326896,3.0812750861326896,5.089275993506355,5.089275993506355
2018-08-09 21:02:00,1,NEWK,4.139146474258089,4.139146474258089,5.226888357380309,5.226888357380309
2018-08-11 07:06:00,1,LMKS,3.45353632678251,3.45353632678251,5.549826837538207,5.549826837538207
2018-08-14 16:42:00,1,LMKS,2.207842166119045,2.207842166119045,5.696410697231499,5.696410697231499
2018-08-19 03:38:00,1,LMKS,2.629827241180283,2.629827241180283,5.932990982227033,5.932990982227033
2018-08-22 04:14:00,1,NEWK,4.366005989386095,4.366005989386095,5.0955774113373975,5.0955774113373975
2018-08-23 00:00:00,1,NEWK,5.7161168381364815,5.7161168381364815,5.55526530469981,5.55526530469981
2018-08-31 21:46:00,1,MXCO,3.276402306271422,3.276402306271422,5.766873846794165,5.766873846794165
2018-09-07 07:26:00,1,JUNG1,3.657438157709906,3.657438157709906,5.303064537445301,5.303064537445301
2018-09-21 21:44:00,1,JUNG1,3.2236512040129,3.319260596248527,5.317620511109048,5.783986542735978
2018-10-11 13:46:00,1,JUNG1,2.900825638907497,2.900825638907497,6.009940036625846,6.009940036625846
2018-10-12 13:16:00,1,JUNG1,2.596014639594724,2.596014639594724,5.388451334141823,5.388451334141823
2018-10-14 20:38:00,1,AATB,2.6716580304600774,2.6716580304600774,8.071907387728123,8.071907387728123
2018-10-18 22:51:00,2,"APTY,MXCO",3.276191891196876,3.552648289705092,4.954296097455645,5.207847727594067
2018-10-27 07:32:00,1,INVK,2.8809105109908266,2.8809105109908266,4.778757044784125,4.778757044784125
2018-10-31 01:20:00,2,"APTY,OULU",3.9103652329186183,4.796091767456467,5.929017290635711,5.96851543012437
2018-11-07 07:58:00,1,OULU,4.754980977681264,4.754980977681264,5.539068138426735,5.539068138426735
2018-11-11 13:00:00,1,APTY,3.4135224194472915,3.4135224194472915,4.901889849780083,4.901889849780083
2018-11-18 19:36:00,1,OULU,6.031208181008144,6.03478253450781,5.98219438109881,6.9440963208060635
2018-11-26 02:18:00,1,NEWK,3.5193962179534948,3.5193962179534948,4.313098857005086,4.313098857005086
2018-11-28 22:32:00,1,APTY,3.488852060563164,3.488852060563164,5.758839901716156,5.758839901716156
2018-12-03 07:22:00,1,AATB,2.17974996466808,2.17974996466808,6.360839718311816,6.360839718311816
2018-12-07 15:12:00,1,DOMC,6.409651188741079,6.409651188741079,3.8548063456317303,3.8548063456317303
2018-12-12 19:49:00,2,"APTY,KERG",3.0259119567527644,3.284575150792758,5.373130416519674,5.510224338386013
2018-12-15 03:34:00,1,OULU,4.330964204556912,4.343828084011633,5.205032623544696,5.43274780831542
2018-12-16 23:38:00,1,APTY,3.40347934720377,3.40347934720377,5.941385049049268,5.941385049049268
2018-12-18 00:16:00,2,"INVK,OULU",4.002908678939881,4.495386424978856,5.575512517821423,6.198798878800794
2018-12-19 05:16:00,1,APTY,4.388410381360669,4.388410381360669,5.365042917166727,5.365042917166727
2018-12-19 21:56:00,1,OULU,4.780249847450227,4.780249847450227,5.637318434196089,5.637318434196089
2018-12-22 17:18:00,1,LMKS,2.7239298836486965,2.7239298836486965,6.043221694339973,6.043221694339973
2019-01-01 14:44:00,1,NEWK,3.394791312231467,3.394791312231467,7.1328270532532105,7.1328270532532105
2019-01-03 05:20:00,1,NEWK,4.466739882612568,4.466739882612568,4.563574675947832,4.563574675947832
2019-01-05 22:24:00,1,JUNG1,2.9811242201157184,2.9811242201157184,11.275950708907407,11.275950708907407
2019-01-11 01:54:00,1,DOMC,7.46370606778246,7.46370606778246,4.411526960786449,4.411526960786449
2019-01-22 09:54:00,1,JUNG1,3.9213062084137404,3.9775232768001234,6.711458325388115,8.842402633887895
2019-01-25 04:33:00,2,"KERG,NEWK",3.9925024923640224,4.2341094626868845,5.649067602534743,6.10612824122138
2019-01-26 05:38:00,1,NEWK,3.893156138124373,3.893156138124373,5.104534387188311,5.104534387188311
2019-02-05 22:00:00,1,APTY,3.221542172150477,3.221542172150477,7.6993096495854845,7.6993096495854845
2019-02-10 09:42:00,1,AATB,2.8020001977114837,2.8020001977114837,5.898788877188946,5.898788877188946
2019-02-15 19:56:00,1,MXCO,3.0107604079169326,3.0107604079169326,4.973591832800719,4.973591832800719
2019-02-16 10:54:00,1,INVK,3.5134069916147004,3.5134069916147004,5.0616885324098995,5.0616885324098995
2019-02-17 04:20:00,1,NEWK,3.890330605773269,3.890330605773269,4.695733679151621,4.695733679151621
2019-02-20 19:14:00,1,OULU,3.423208302938131,3.423208302938131,5.106115449765453,5.106115449765453
2019-02-21 12:20:00,1,INVK,3.013882829947078,3.013882829947078,5.398111143914819,5.398111143914819
2019-02-22 09:40:00,1,APTY,3.1603927035939448,3.1603927035939448,5.250802416121132,5.250802416121132
2019-02-25 17:56:00,1,JUNG1,2.451028879164343,2.451028879164343,5.992647946833954,5.992647946833954
2019-03-24 05:54:00,1,DOMC,7.351560240392093,7.351560240392093,4.7980660762505085,4.7980660762505085
2019-03-27 06:12:00,1,MXCO,4.969475371067957,4.969475371067957,9.985168002664171,9.985168002664171
2019-03-28 18:58:00,1,JUNG1,4.263505079216245,4.263505079216245,7.080833716689639,7.080833716689639
2019-03-29 08:48:00,2,"JUNG1,NEWK",7.7881161577304026,9.041940008022257,13.48040268724605,19.13112777951059
2019-03-30 23:10:00,1,JUNG1,4.5844709846463765,4.693021213299542,14.858939137474449,26.779768580060544
2019-04-01 00:40:00,1,KERG,2.435167580353877,2.435167580353877,6.189525991743414,6.189525991743414
2019-04-01 22:02:00,2,"APTY,JUNG1",3.9683835976562296,4.750696043860237,7.746074235217996,10.648590797245157
2019-04-02 23:44:00,2,"KERG,OULU",4.181342035169136,4.7146670706107665,4.845635323649093,5.310615710119795
2019-04-10 22:08:00,1,APTY,3.39089055614033,3.39089055614033,6.62180864362848,6.62180864362848
2019-04-13 22:02:00,1,OULU,4.455275282673599,4.455275282673599,4.872910534086275,4.872910534086275
2019-04-15 01:58:00,1,AATB,2.695837952244089,2.695837952244089,4.366582563282015,4.366582563282015
2019-04-16 12:20:00,1,APTY,3.9156678178658053,3.9156678178658053,4.997241629113495,4.997241629113495
2019-04-19 03:28:00,1,OULU,4.761066786500565,4.761066786500565,6.836362723135103,6.836362723135103
2019-04-19 22:11:00,2,"APTY,KERG",3.2298623408348655,3.4974648392145875,6.725739750877379,8.999523886755465
2019-04-20 14:18:00,1,MXCO,3.084407029846959,3.084407029846959,6.5691504774563265,6.5691504774563265
2019-04-22 22:56:00,2,"APTY,NEWK",3.7420746356928207,4.1203230276325415,6.282984632325914,6.516489074425971
2019-05-09 23:24:00,1,APTY,3.8317669156436267,3.8317669156436267,8.143738070833054,8.143738070833054
2019-05-18 22:56:00,1,MXCO,2.875868553301394,2.875868553301394,4.655370888754909,4.655370888754909
2019-06-03 13:52:00,1,KERG,3.353238891073387,3.353238891073387,5.290021364479356,5.290021364479356
2019-06-05 21:50:00,1,KERG,3.3918385012035372,3.3918385012035372,5.25040891647479,5.25040891647479
2019-06-24 23:10:00,1,LMKS,2.4077153603467973,2.4077153603467973,7.028130002664411,7.028130002664411
2019-07-05 09:14:00,1,JUNG1,2.624111571880633,2.624111571880633,5.5832404593686755,5.5832404593686755
2019-07-11 15:40:00,1,JUNG1,2.507464261087729,2.507464261087729,5.216940451790127,5.216940451790127
2019-08-02 00:35:00,2,"APTY,KERG",2.8848845828631555,2.931523147300521,5.468065390668252,6.072585174592738
2019-08-08 09:12:00,1,DOMC,8.685701823086395,8.685701823086395,5.441938087629773,5.441938087629773
2019-08-09 21:56:00,1,KERG,3.6969119894060594,3.6969119894060594,4.612278405353471,4.612278405353471
2019-08-18 03:34:00,1,KERG,2.457592397071199,2.5358412237721373,4.891613368927549,4.936117820175229
2019-08-23 23:45:00,2,"INVK,LMKS",2.9986801889643777,3.3735003009916618,5.007186681963283,5.506314003763736
2019-08-27 21:12:00,1,JUNG1,3.517888974772357,3.517888974772357,5.333881571645921,5.333881571645921
2019-08-28 17:50:00,2,"LMKS,NEWK",3.1247903844205522,3.9572172421363345,5.689112060046588,6.499116061904011
2019-08-29 18:16:00,1,JUNG1,3.2517825770516526,3.2517825770516526,5.4158524426526995,5.4158524426526995
2019-09-06 01:29:00,2,"AATB,INVK",3.8248247323008684,4.066115635050316,14.774771099284038,25.163332039852857
2019-09-11 05:32:00,1,AATB,3.1581228487074693,3.3396435635026798,16.70285559365597,18.105988757490007
2019-09-17 08:16:00,1,MXCO,2.9298914147259154,2.9298914147259154,4.760168317574796,4.760168317574796
2019-09-18 12:38:00,1,KERG,3.3884820094469865,3.3884820094469865,5.374452158917651,5.374452158917651
2019-09-21 23:10:00,2,"AATB,OULU",4.4499339993119795,5.110884368698726,12.078639686502813,16.192012804566378
2019-09-24 10:22:00,1,AATB,3.8296190852155534,3.8296190852155534,18.039747106656133,18.039747106656133
2019-09-26 18:36:00,1,KERG,3.6167809635453545,3.6167809635453545,5.037134496811873,5.037134496811873
2019-09-27 19:24:00,1,APTY,3.6158810997978126,3.6158810997978126,7.328282183711646,7.328282183711646
2019-09-29 14:14:00,1,AATB,4.397005634264751,4.49071824227242,15.019769827769275,16.60271201668799
2019-10-01 07:22:00,1,AATB,4.144171460959555,4.167467460605491,15.607778484646197,17.870913435037444
2019-10-02 19:14:00,1,AATB,4.130761296888567,4.130761296888567,18.641263109843354,18.641263109843354
2019-10-04 07:58:00,1,AATB,4.676988146400411,4.676988146400411,20.61481155127338,20.61481155127338
2019-10-13 07:30:00,1,AATB,4.176381755200491,4.176381755200491,16.95450614875816,16.95450614875816
2019-10-15 15:10:00,1,AATB,3.826042126970102,3.826042126970102,17.359332944387383,17.359332944387383
2019-10-17 07:00:00,1,APTY,3.5572777241431126,3.5572777241431126,4.50383893054119,4.50383893054119
2019-10-17 23:29:00,2,"AATB,APTY",3.4799238897591627,3.740921105143065,10.979319390213988,14.715201042388715
2019-10-20 05:26:00,1,AATB,3.3256735010922474,3.3256735010922474,15.800096409499039,15.800096409499039
2019-10-20 23:32:00,1,KERG,2.6780366411443475,2.6780366411443475,4.475899162292656,4.475899162292656
2019-10-21 21:32:00,1,OULU,5.2038361759792515,5.2038361759792515,7.046052397881732,7.046052397881732
2019-10-22 11:38:00,1,AATB,3.963874168817925,3.963874168817925,15.698789862366537,15.698789862366537
2019-10-24 09:16:00,1,AATB,4.776648189372731,5.150538153857141,16.679667973192828,18.6238926731649
2019-10-25 16:18:00,1,AATB,4.784692810292563,4.784692810292563,19.33679110682866,19.33679110682866
2019-10-27 17:14:00,1,AATB,4.1047524570711795,4.1047524570711795,25.04734295298814,25.04734295298814
2019-10-31 04:22:00,1,AATB,3.3609250670470403,3.3609250670470403,31.105881596953594,31.105881596953594
2019-10-31 20:36:00,1,AATB,3.9076600265184203,3.9076600265184203,18.389586048571633,18.389586048571633
2019-11-04 22:06:00,1,AATB,4.106930271532286,4.106930271532286,16.930151921861526,16.930151921861526
2019-11-05 13:28:00,1,AATB,2.73182088770551,2.73182088770551,17.827138636928876,17.827138636928876
2019-11-07 14:44:00,1,KERG,3.5032746661686542,3.5032746661686542,7.641731403426115,7.641731403426115
2019-11-08 13:24:00,1,KERG,3.970028660404926,3.970028660404926,9.760240966287574,9.760240966287574
2019-11-12 11:24:00,1,AATB,3.14683045303196,3.2712013210303614,13.60132665897602,16.615382057097285
2019-11-14 18:44:00,1,AATB,4.376610736739203,4.376610736739203,18.048938047782734,18.048938047782734
2019-11-22 02:42:00,1,NEWK,4.967614729730757,4.967614729730757,6.0422254244657925,6.0422254244657925
2019-11-24 12:22:00,2,"AATB,OULU",4.02556679315108,4.212392842899886,11.245234443504337,16.919546417222563
2019-11-25 10:06:00,1,NEWK,4.1079823600435965,4.1079823600435965,4.765081653148028,4.765081653148028
2019-11-27 16:04:00,1,AATB,3.214307591115501,3.214307591115501,21.395388039160093,21.395388039160093
2019-11-29 09:40:00,1,INVK,2.8503135440913008,2.8503135440913008,5.340664803784174,5.340664803784174
2019-11-30 00:32:00,1,KERG,2.6574909347816207,2.6574909347816207,4.544225622203545,4.544225622203545
2019-12-01 12:58:00,1,AATB,6.249052318435878,6.249052318435878,10.88855694573895,10.88855694573895
2019-12-03 07:55:00,2,"AATB,KERG",3.2322269830273296,3.2639759414304583,9.618864774550726,13.860590072118635
2019-12-04 08:26:00,1,AATB,4.217750076188564,4.217750076188564,16.39955717587999,16.39955717587999
2019-12-05 03:52:00,2,"AATB,APTY",3.00466258063888,3.2534834946822824,10.804401403799595,15.687897017023529
2019-12-09 19:20:00,1,MXCO,3.1521860314749492,3.1521860314749492,5.858943140125754,5.858943140125754
2019-12-27 20:06:00,1,OULU,4.4716765026645895,4.4716765026645895,7.079284569071102,7.079284569071102
2020-01-01 00:12:00,1,NEWK,4.493895679204499,4.493895679204499,5.610432522657925,5.610432522657925
2020-01-05 03:28:00,1,APTY,2.4288536842457398,2.4288536842457398,5.528132708787306,5.528132708787306
2020-01-10 06:02:00,1,NEWK,4.517806546190562,4.517806546190562,6.011591007368614,6.011591007368614
2020-01-12 00:30:00,1,NEWK,5.455843350388862,5.455843350388862,5.335393058051391,5.335393058051391
2020-01-15 05:04:00,1,NEWK,5.649436525299843,5.649436525299843,7.456102995704929,7.456102995704929
2020-01-16 06:38:00,1,NEWK,4.745545249605834,4.745545249605834,5.569923043106668,5.569923043106668
2020-01-19 04:02:00,1,NEWK,4.3640244857739425,4.3952307652397495,6.564721625543944,7.4490067241572495
2020-01-27 21:12:00,1,AATB,2.480299068461884,2.480299068461884,6.089118144876383,6.089118144876383
2020-01-29 13:34:00,1,KERG,4.478768337933396,4.478768337933396,5.591309830162866,5.591309830162866
2020-01-30 17:12:00,1,JUNG1,3.231257553820076,3.231257553820076,5.021067095988938,5.021067095988938
2020-02-08 11:06:00,1,NEWK,3.748900677982243,3.748900677982243,4.496758095892426,4.496758095892426
2020-02-11 11:06:00,1,OULU,3.7878382812943214,3.7878382812943214,4.545491976941734,4.545491976941734
2020-02-12 15:52:00,1,APTY,3.036750185628963,3.036750185628963,5.968694628722736,5.968694628722736
2020-02-15 10:00:00,1,DOMC,17.743538160347125,17.743538160347125,14.227223179758152,14.227223179758152
2020-02-16 08:06:00,1,DOMC,15.287082558792594,15.287082558792594,14.451467025505021,14.451467025505021
2020-02-17 11:28:00,1,NEWK,4.5891846151038385,4.5891846151038385,5.742371694832352,5.742371694832352
2020-03-05 17:28:00,1,KERG,3.542721103435174,3.542721103435174,5.323738369110124,5.323738369110124
2020-03-08 00:36:00,1,KERG,2.8641915729567753,2.8641915729567753,4.898305341869754,4.898305341869754
2020-03-17 22:12:00,1,INVK,3.2391135152016095,3.2391135152016095,5.083733264057643,5.083733264057643
2020-03-22 06:06:00,1,KERG,3.173567736874383,3.173567736874383,4.809205976967999,4.809205976967999
2020-03-24 06:50:00,1,LMKS,18.649787100879685,18.649787100879685,77.10586435727804,77.10586435727804
2020-03-27 05:34:00,1,OULU,3.858528397467074,3.858528397467074,4.715185547702741,4.715185547702741
2020-03-30 20:18:00,1,APTY,3.384136260083258,3.384136260083258,5.336215481784258,5.336215481784258
2020-04-03 03:12:00,1,LMKS,2.319241157076557,2.319241157076557,5.0807501266396145,5.0807501266396145
2020-04-09 21:24:00,1,NEWK,4.286962835287059,4.286962835287059,5.878295741380713,5.878295741380713
2020-04-12 04:12:00,1,JUNG1,2.5733985461806723,2.5733985461806723,6.191623205618922,6.191623205618922
2020-04-18 13:12:00,1,MXCO,3.574678754510192,3.574678754510192,5.328959434701831,5.328959434701831
2020-04-20 16:40:00,1,LMKS,18.79783984328924,18.79783984328924,19.41504790713765,19.41504790713765
2020-04-23 01:46:00,1,LMKS,21.057937018117848,21.057937018117848,26.982413788137777,26.982413788137777
2020-04-28 00:26:00,1,KERG,2.9455956200847213,2.9455956200847213,4.99768568111846,4.99768568111846
2020-05-03 19:36:00,1,LMKS,3.484285190762323,3.484285190762323,4.846053022746515,4.846053022746515
2020-05-08 07:22:00,1,NEWK,3.7164001084460097,3.7164001084460097,6.567550381165156,6.567550381165156
2020-05-12 04:40:00,1,KERG,3.492036579117101,3.492036579117101,4.783163583421549,4.783163583421549
2020-05-13 12:28:00,1,LMKS,2.2907958460729554,2.2907958460729554,5.549083403904271,5.549083403904271
2020-05-14 11:48:00,1,INVK,2.9287115717716037,2.9287115717716037,5.3161043773622145,5.3161043773622145
2020-05-19 09:44:00,1,JUNG1,2.4232992106665843,2.4232992106665843,5.483382792979973,5.483382792979973
2020-05-21 06:38:00,1,JUNG1,3.1127000984206328,3.540802122210042,6.930638309041573,7.843958802387841
2020-05-22 02:50:00,1,JUNG1,4.2495250100315305,4.542548192571655,8.204501320273113,11.890165781752955
2020-05-24 04:14:00,1,JUNG1,4.120794286221611,4.734280431295984,6.5169494609228735,7.377540401517783
2020-05-26 12:24:00,1,JUNG1,4.250337103773234,4.505720565792892,6.870204699727391,8.08592405983869
2020-05-27 21:42:00,1,APTY,2.582380523003836,2.582380523003836,7.2802271385855,7.2802271385855
2020-05-29 00:52:00,1,JUNG1,2.839739293249226,2.8521165103459074,5.969980339725771,6.6586719314221
2020-06-01 09:10:00,1,JUNG1,2.686905648014375,2.686905648014375,5.819391671088498,5.819391671088498
2020-06-03 21:48:00,1,APTY,3.4050405195805196,3.4050405195805196,5.22754607011699,5.22754607011699
2020-06-10 13:10:00,1,KERG,2.9155856857961515,2.9155856857961515,7.196673976113863,7.196673976113863
2020-06-11 12:32:00,1,OULU,3.9528817364129747,3.9528817364129747,4.919625896602611,4.919625896602611
2020-06-14 04:00:00,2,"APTY,OULU",4.119913255921208,4.984165309801014,5.920206226937982,6.658670468184911
2020-06-24 01:46:00,1,OULU,4.262782395086993,4.262782395086993,5.790841400041939,5.790841400041939
2020-06-28 23:56:00,1,JUNG1,3.2392825345262235,3.2392825345262235,5.966821796572667,5.966821796572667
2020-06-29 21:00:00,1,JUNG1,3.251715108532828,3.251715108532828,6.061196743091059,6.061196743091059
2020-07-01 00:00:00,1,APTY,3.378195333918497,3.378195333918497,5.082194954132195,5.082194954132195
